funcPK,equipePK,dataPK,cargoPK,salario,quantidadeLancamentos
184,3,1648,69,10199.72,1
196,3,1648,125,4478.12,1
78,5,1648,427,1818.43,1
20,5,1648,10,1997.42,1
88,3,1648,87,11291.45,1
39,3,1648,52,4182.55,1
22,3,1648,176,4171.08,1
79,4,1648,142,2581.24,1
37,5,1648,323,4496.08,1
152,3,1648,380,4052.34,1
67,5,1648,40,1678.4,1
192,3,1648,324,19049.82,1
97,3,1648,137,7795.87,1
120,5,1648,303,9841.55,1
122,4,1648,328,1580.93,1
74,4,1648,334,1984.86,1
137,4,1648,17,12079.93,1
4,5,1648,3,10498.14,1
110,3,1648,422,10081.19,1
160,4,1648,54,12717.71,1
40,4,1648,473,6637.9,1
121,3,1648,181,1707.51,1
149,5,1648,171,17351.46,1
90,5,1648,11,8180.52,1
189,5,1648,416,6686.45,1
36,3,1648,13,3334.71,1
156,3,1648,419,5960.95,1
11,3,1648,8,6907.06,1
89,3,1648,149,7338.25,1
185,3,1648,146,5560.16,1
169,3,1648,471,10260.88,1
15,3,1648,335,4543.46,1
168,5,1648,252,14688.97,1
56,4,1648,414,11613.92,1
198,3,1648,80,4695.24,1
59,5,1648,50,5383.27,1
6,5,1648,44,5171.52,1
178,4,1648,330,26470.39,1
64,5,1648,257,4420.97,1
146,5,1648,479,8654.24,1
58,4,1648,248,11131.02,1
140,3,1648,417,17017.5,1
109,3,1648,155,5362.41,1
151,5,1648,331,2148.44,1
139,4,1648,70,1901.47,1
197,5,1648,254,4262.23,1
130,5,1648,245,4507.96,1
2,3,1648,463,1668.94,1
131,3,1648,326,9628.82,1
200,5,1648,318,10631.74,1
85,3,1648,58,13282.6,1
119,5,1648,74,6850.11,1
9,3,1648,72,13083.56,1
38,5,1648,139,3434.05,1
7,5,1648,431,7232.49,1
65,3,1648,311,4416.36,1
123,5,1648,183,9786.13,1
163,4,1648,77,7949.62,1
125,3,1648,113,6151.17,1
32,7,1648,179,4685.89,1
49,7,1648,452,5494.44,1
129,8,1648,487,2563.54,1
157,7,1648,47,5212.74,1
113,6,1648,40,3485.08,1
105,8,1648,443,4312.41,1
81,8,1648,502,2085.85,1
80,6,1648,494,6300.52,1
194,6,1648,450,17772.11,1
21,8,1648,216,32140.55,1
170,7,1648,421,1501.57,1
177,8,1648,49,2693.82,1
50,8,1648,158,4895.71,1
158,7,1648,105,10828.52,1
107,8,1648,39,12459.79,1
93,7,1648,248,4714.7,1
134,8,1648,143,4112.61,1
108,7,1648,8,5846.38,1
51,7,1648,414,19858.51,1
86,7,1648,198,9471.15,1
77,8,1648,266,4478.94,1
83,8,1648,193,2054.45,1
63,7,1648,493,1611.95,1
31,8,1648,3,10845.54,1
180,8,1648,431,9388.55,1
44,8,1648,24,11039.32,1
68,8,1648,194,8647.36,1
187,8,1648,43,1919.34,1
193,7,1648,210,47140.17,1
1,6,1648,80,24016.37,1
95,7,1648,181,1503.93,1
127,8,1648,54,9377.5,1
27,8,1648,76,1964.01,1
117,8,1648,429,14711.11,1
164,6,1648,169,2797.97,1
142,8,1648,458,7065.11,1
145,6,1648,259,2018.86,1
186,7,1648,422,4534.61,1
14,7,1648,173,4179.6,1
126,8,1648,447,9045.12,1
132,8,1648,171,23183.39,1
72,8,1648,44,5516.3,1
54,6,1648,99,11842.55,1
102,7,1648,256,2085.17,1
191,6,1648,27,10975.3,1
41,6,1648,20,9126.75,1
136,8,1648,244,1934.41,1
98,6,1648,30,9236.3,1
143,7,1648,500,7940.47,1
144,7,1648,246,9404.21,1
114,10,1648,157,2980.47,1
70,9,1648,334,2275.93,1
161,10,1648,15,9036.53,1
133,10,1648,248,6929.36,1
16,10,1648,142,1730.3,1
182,9,1648,105,10576.13,1
165,10,1648,85,1633.96,1
138,9,1648,328,2100.03,1
115,10,1648,529,1563.7,1
153,10,1648,269,9165.94,1
99,9,1648,339,11242.59,1
60,10,1648,152,8032.48,1
3,9,1648,162,11855.47,1
92,9,1648,537,13395.64,1
71,9,1648,515,6517.74,1
23,9,1648,161,4402.95,1
75,9,1648,365,4728.61,1
13,10,1648,144,12055.68,1
84,10,1648,3,11781.26,1
87,10,1648,398,4978.8,1
47,10,1648,516,17411.38,1
12,9,1648,520,3036.49,1
103,9,1648,137,4676.59,1
45,9,1648,402,21831.14,1
8,9,1648,139,1825.1,1
159,9,1648,106,1936.92,1
150,10,1648,376,1890.5,1
167,9,1648,352,1508.68,1
24,9,1648,372,17816.8,1
96,10,1648,255,12765.11,1
25,10,1648,83,6499.03,1
166,10,1648,94,1705.92,1
162,9,1648,378,12854.21,1
154,10,1648,90,15345.03,1
18,10,1648,349,1897.85,1
101,9,1648,249,10694.08,1
57,10,1648,2,8651.9,1
100,10,1648,267,9985.22,1
61,9,1648,528,9245.98,1
52,9,1648,268,4116.83,1
147,2,1679,64,1559.94,1
124,2,1679,329,8102.77,1
175,1,1679,328,2532.51,1
171,1,1679,245,7882.7,1
148,2,1679,65,4404.59,1
5,2,1679,112,2226.66,1
128,1,1679,341,6157.04,1
82,2,1679,43,1585.51,1
28,1,1679,253,1594.02,1
46,1,1679,390,9880.16,1
91,2,1679,233,10931.47,1
176,2,1679,241,2005.49,1
172,1,1679,351,14218.28,1
155,1,1679,121,2002.57,1
19,2,1679,223,1778.26,1
94,1,1679,394,2505.1,1
26,2,1679,350,9162.46,1
55,2,1679,313,3215.53,1
29,1,1679,62,4128.44,1
181,1,1679,249,11082.75,1
118,1,1679,169,1741.33,1
174,1,1679,183,14734.1,1
141,1,1679,63,10162.84,1
188,1,1679,386,14995.02,1
112,2,1679,419,4320.96,1
34,1,1679,16,1633.22,1
69,1,1679,68,4256.5,1
62,1,1679,422,5297.77,1
190,2,1679,254,4083.85,1
17,2,1679,2,5161.85,1
10,2,1679,395,5545.2,1
199,2,1679,116,4703.6,1
76,1,1679,383,4875.68,1
106,2,1679,234,9611.98,1
179,1,1679,12,21059.63,1
111,2,1679,396,10078.44,1
43,1,1679,74,10589.74,1
173,2,1679,53,6579.73,1
183,2,1679,240,23969.94,1
53,2,1679,229,3635.55,1
42,1,1679,177,12777.09,1
116,2,1679,343,5859.58,1
30,2,1679,408,17965.17,1
66,1,1679,115,3051.27,1
35,2,1679,412,1793.43,1
195,2,1679,306,14363.61,1
104,2,1679,36,14184.62,1
73,1,1679,163,2068.1,1
48,1,1679,270,14992.14,1
33,1,1679,27,9169.9,1
135,5,1679,94,1797.28,1
184,3,1679,69,10199.72,1
196,3,1679,125,4478.12,1
78,5,1679,427,1818.43,1
20,5,1679,10,1997.42,1
88,3,1679,87,11291.45,1
39,3,1679,52,4182.55,1
22,3,1679,176,4171.08,1
79,4,1679,142,2581.24,1
37,5,1679,323,4496.08,1
152,3,1679,380,4052.34,1
67,5,1679,40,1678.4,1
192,3,1679,324,19049.82,1
97,3,1679,137,7795.87,1
120,5,1679,303,9841.55,1
122,4,1679,328,1580.93,1
74,4,1679,334,1984.86,1
137,4,1679,17,12079.93,1
4,5,1679,3,10498.14,1
110,3,1679,422,10081.19,1
160,4,1679,54,12717.71,1
40,4,1679,473,6637.9,1
121,3,1679,181,1707.51,1
149,5,1679,171,17351.46,1
90,5,1679,11,8180.52,1
189,5,1679,416,6686.45,1
36,3,1679,13,3334.71,1
156,3,1679,419,5960.95,1
11,3,1679,8,6907.06,1
89,3,1679,149,7338.25,1
185,3,1679,146,5560.16,1
169,3,1679,471,10260.88,1
15,3,1679,335,4543.46,1
168,5,1679,252,14688.97,1
56,4,1679,414,11613.92,1
198,3,1679,80,4695.24,1
59,5,1679,50,5383.27,1
6,5,1679,44,5171.52,1
178,4,1679,330,26470.39,1
64,5,1679,257,4420.97,1
146,5,1679,479,8654.24,1
58,4,1679,248,11131.02,1
140,3,1679,417,17017.5,1
109,3,1679,155,5362.41,1
151,5,1679,331,2148.44,1
139,4,1679,70,1901.47,1
197,5,1679,254,4262.23,1
130,5,1679,245,4507.96,1
2,3,1679,463,1668.94,1
131,3,1679,326,9628.82,1
200,5,1679,318,10631.74,1
85,3,1679,58,13282.6,1
119,5,1679,74,6850.11,1
9,3,1679,72,13083.56,1
38,5,1679,139,3434.05,1
7,5,1679,431,7232.49,1
65,3,1679,311,4416.36,1
123,5,1679,183,9786.13,1
163,4,1679,77,7949.62,1
125,3,1679,113,6151.17,1
32,7,1679,179,4685.89,1
49,7,1679,452,5494.44,1
129,8,1679,487,2563.54,1
157,7,1679,47,5212.74,1
113,6,1679,40,3485.08,1
105,8,1679,443,4312.41,1
81,8,1679,502,2085.85,1
80,6,1679,494,6300.52,1
194,6,1679,450,17772.11,1
21,8,1679,216,32140.55,1
170,7,1679,421,1501.57,1
177,8,1679,49,2693.82,1
50,8,1679,158,4895.71,1
158,7,1679,105,10828.52,1
107,8,1679,39,12459.79,1
93,7,1679,248,4714.7,1
134,8,1679,143,4112.61,1
108,7,1679,8,5846.38,1
51,7,1679,414,19858.51,1
86,7,1679,198,9471.15,1
77,8,1679,266,4478.94,1
83,8,1679,193,2054.45,1
63,7,1679,493,1611.95,1
31,8,1679,3,10845.54,1
180,8,1679,431,9388.55,1
44,8,1679,24,11039.32,1
68,8,1679,194,8647.36,1
187,8,1679,43,1919.34,1
193,7,1679,210,47140.17,1
1,6,1679,80,24016.37,1
95,7,1679,181,1503.93,1
127,8,1679,54,9377.5,1
27,8,1679,76,1964.01,1
117,8,1679,429,14711.11,1
164,6,1679,169,2797.97,1
142,8,1679,458,7065.11,1
145,6,1679,259,2018.86,1
186,7,1679,422,4534.61,1
14,7,1679,173,4179.6,1
126,8,1679,447,9045.12,1
132,8,1679,171,23183.39,1
72,8,1679,44,5516.3,1
54,6,1679,99,11842.55,1
102,7,1679,256,2085.17,1
191,6,1679,27,10975.3,1
41,6,1679,20,9126.75,1
136,8,1679,244,1934.41,1
98,6,1679,30,9236.3,1
143,7,1679,500,7940.47,1
144,7,1679,246,9404.21,1
114,10,1679,157,2980.47,1
70,9,1679,334,2275.93,1
161,10,1679,15,9036.53,1
133,10,1679,248,6929.36,1
16,10,1679,142,1730.3,1
182,9,1679,105,10576.13,1
165,10,1679,85,1633.96,1
138,9,1679,328,2100.03,1
115,10,1679,529,1563.7,1
153,10,1679,269,9165.94,1
99,9,1679,339,11242.59,1
60,10,1679,152,8032.48,1
3,9,1679,162,11855.47,1
92,9,1679,537,13395.64,1
71,9,1679,515,6517.74,1
23,9,1679,161,4402.95,1
75,9,1679,365,4728.61,1
13,10,1679,144,12055.68,1
84,10,1679,3,11781.26,1
87,10,1679,398,4978.8,1
47,10,1679,516,17411.38,1
12,9,1679,520,3036.49,1
103,9,1679,137,4676.59,1
45,9,1679,402,21831.14,1
8,9,1679,139,1825.1,1
159,9,1679,106,1936.92,1
150,10,1679,376,1890.5,1
167,9,1679,352,1508.68,1
24,9,1679,372,17816.8,1
96,10,1679,255,12765.11,1
25,10,1679,83,6499.03,1
166,10,1679,94,1705.92,1
162,9,1679,378,12854.21,1
154,10,1679,90,15345.03,1
18,10,1679,349,1897.85,1
101,9,1679,249,10694.08,1
57,10,1679,2,8651.9,1
100,10,1679,267,9985.22,1
61,9,1679,528,9245.98,1
52,9,1679,268,4116.83,1
147,2,1710,64,1559.94,1
124,2,1710,329,8102.77,1
175,1,1710,328,2532.51,1
171,1,1710,245,7882.7,1
148,2,1710,65,4404.59,1
5,2,1710,112,2226.66,1
128,1,1710,341,6157.04,1
82,2,1710,43,1585.51,1
28,1,1710,253,1594.02,1
46,1,1710,390,9880.16,1
91,2,1710,233,10931.47,1
176,2,1710,241,2005.49,1
172,1,1710,351,14218.28,1
155,1,1710,121,2002.57,1
19,2,1710,223,1778.26,1
94,1,1710,394,2505.1,1
26,2,1710,350,9162.46,1
55,2,1710,313,3215.53,1
29,1,1710,62,4128.44,1
181,1,1710,249,11082.75,1
118,1,1710,169,1741.33,1
174,1,1710,183,14734.1,1
141,1,1710,63,10162.84,1
188,1,1710,386,14995.02,1
112,2,1710,419,4320.96,1
34,1,1710,16,1633.22,1
69,1,1710,68,4256.5,1
62,1,1710,422,5297.77,1
190,2,1710,254,4083.85,1
17,2,1710,2,5161.85,1
10,2,1710,395,5545.2,1
199,2,1710,116,4703.6,1
76,1,1710,383,4875.68,1
106,2,1710,234,9611.98,1
179,1,1710,12,21059.63,1
111,2,1710,396,10078.44,1
43,1,1710,74,10589.74,1
173,2,1710,53,6579.73,1
183,2,1710,240,23969.94,1
53,2,1710,229,3635.55,1
42,1,1710,177,12777.09,1
116,2,1710,343,5859.58,1
30,2,1710,408,17965.17,1
66,1,1710,115,3051.27,1
35,2,1710,412,1793.43,1
195,2,1710,306,14363.61,1
104,2,1710,36,14184.62,1
73,1,1710,163,2068.1,1
48,1,1710,270,14992.14,1
33,1,1710,27,9169.9,1
135,5,1710,94,1797.28,1
184,3,1710,69,10199.72,1
196,3,1710,125,4478.12,1
78,5,1710,427,1818.43,1
20,5,1710,10,1997.42,1
88,3,1710,87,11291.45,1
39,3,1710,52,4182.55,1
22,3,1710,176,4171.08,1
79,4,1710,142,2581.24,1
37,5,1710,323,4496.08,1
152,3,1710,380,4052.34,1
67,5,1710,40,1678.4,1
192,3,1710,324,19049.82,1
97,3,1710,137,7795.87,1
120,5,1710,303,9841.55,1
122,4,1710,328,1580.93,1
74,4,1710,334,1984.86,1
137,4,1710,17,12079.93,1
4,5,1710,3,10498.14,1
110,3,1710,422,10081.19,1
160,4,1710,54,12717.71,1
40,4,1710,473,6637.9,1
121,3,1710,181,1707.51,1
149,5,1710,171,17351.46,1
90,5,1710,11,8180.52,1
189,5,1710,416,6686.45,1
36,3,1710,13,3334.71,1
156,3,1710,419,5960.95,1
11,3,1710,8,6907.06,1
89,3,1710,149,7338.25,1
185,3,1710,146,5560.16,1
169,3,1710,471,10260.88,1
15,3,1710,335,4543.46,1
168,5,1710,252,14688.97,1
56,4,1710,414,11613.92,1
198,3,1710,80,4695.24,1
59,5,1710,50,5383.27,1
6,5,1710,44,5171.52,1
178,4,1710,330,26470.39,1
64,5,1710,257,4420.97,1
146,5,1710,479,8654.24,1
58,4,1710,248,11131.02,1
140,3,1710,417,17017.5,1
109,3,1710,155,5362.41,1
151,5,1710,331,2148.44,1
139,4,1710,70,1901.47,1
197,5,1710,254,4262.23,1
130,5,1710,245,4507.96,1
2,3,1710,463,1668.94,1
131,3,1710,326,9628.82,1
200,5,1710,318,10631.74,1
85,3,1710,58,13282.6,1
119,5,1710,74,6850.11,1
9,3,1710,72,13083.56,1
38,5,1710,139,3434.05,1
7,5,1710,431,7232.49,1
65,3,1710,311,4416.36,1
123,5,1710,183,9786.13,1
163,4,1710,77,7949.62,1
125,3,1710,113,6151.17,1
32,7,1710,179,4685.89,1
49,7,1710,452,5494.44,1
129,8,1710,487,2563.54,1
157,7,1710,47,5212.74,1
113,6,1710,40,3485.08,1
105,8,1710,443,4312.41,1
81,8,1710,502,2085.85,1
80,6,1710,494,6300.52,1
194,6,1710,450,17772.11,1
21,8,1710,216,32140.55,1
170,7,1710,421,1501.57,1
177,8,1710,49,2693.82,1
50,8,1710,158,4895.71,1
158,7,1710,105,10828.52,1
107,8,1710,39,12459.79,1
93,7,1710,248,4714.7,1
134,8,1710,143,4112.61,1
108,7,1710,8,5846.38,1
51,7,1710,414,19858.51,1
86,7,1710,198,9471.15,1
77,8,1710,266,4478.94,1
83,8,1710,193,2054.45,1
63,7,1710,493,1611.95,1
31,8,1710,3,10845.54,1
180,8,1710,431,9388.55,1
44,8,1710,24,11039.32,1
68,8,1710,194,8647.36,1
187,8,1710,43,1919.34,1
193,7,1710,210,47140.17,1
1,6,1710,80,24016.37,1
95,7,1710,181,1503.93,1
127,8,1710,54,9377.5,1
27,8,1710,76,1964.01,1
117,8,1710,429,14711.11,1
164,6,1710,169,2797.97,1
142,8,1710,458,7065.11,1
145,6,1710,259,2018.86,1
186,7,1710,422,4534.61,1
14,7,1710,173,4179.6,1
126,8,1710,447,9045.12,1
132,8,1710,171,23183.39,1
72,8,1710,44,5516.3,1
54,6,1710,99,11842.55,1
102,7,1710,256,2085.17,1
191,6,1710,27,10975.3,1
41,6,1710,20,9126.75,1
136,8,1710,244,1934.41,1
98,6,1710,30,9236.3,1
143,7,1710,500,7940.47,1
144,7,1710,246,9404.21,1
114,10,1710,157,2980.47,1
70,9,1710,334,2275.93,1
161,10,1710,15,9036.53,1
133,10,1710,248,6929.36,1
16,10,1710,142,1730.3,1
182,9,1710,105,10576.13,1
165,10,1710,85,1633.96,1
138,9,1710,328,2100.03,1
115,10,1710,529,1563.7,1
153,10,1710,269,9165.94,1
99,9,1710,339,11242.59,1
60,10,1710,152,8032.48,1
3,9,1710,162,11855.47,1
92,9,1710,537,13395.64,1
71,9,1710,515,6517.74,1
23,9,1710,161,4402.95,1
75,9,1710,365,4728.61,1
13,10,1710,144,12055.68,1
84,10,1710,3,11781.26,1
87,10,1710,398,4978.8,1
47,10,1710,516,17411.38,1
12,9,1710,520,3036.49,1
103,9,1710,137,4676.59,1
45,9,1710,402,21831.14,1
8,9,1710,139,1825.1,1
159,9,1710,106,1936.92,1
150,10,1710,376,1890.5,1
167,9,1710,352,1508.68,1
24,9,1710,372,17816.8,1
96,10,1710,255,12765.11,1
25,10,1710,83,6499.03,1
166,10,1710,94,1705.92,1
162,9,1710,378,12854.21,1
154,10,1710,90,15345.03,1
18,10,1710,349,1897.85,1
101,9,1710,249,10694.08,1
57,10,1710,2,8651.9,1
100,10,1710,267,9985.22,1
61,9,1710,528,9245.98,1
52,9,1710,268,4116.83,1
147,2,1740,64,1559.94,1
124,2,1740,329,8102.77,1
175,1,1740,328,2532.51,1
171,1,1740,245,7882.7,1
148,2,1740,65,4404.59,1
5,2,1740,112,2226.66,1
128,1,1740,341,6157.04,1
82,2,1740,43,1585.51,1
28,1,1740,253,1594.02,1
46,1,1740,390,9880.16,1
91,2,1740,233,10931.47,1
176,2,1740,241,2005.49,1
172,1,1740,351,14218.28,1
155,1,1740,121,2002.57,1
19,2,1740,223,1778.26,1
94,1,1740,394,2505.1,1
26,2,1740,350,9162.46,1
55,2,1740,313,3215.53,1
29,1,1740,62,4128.44,1
181,1,1740,249,11082.75,1
118,1,1740,169,1741.33,1
174,1,1740,183,14734.1,1
141,1,1740,63,10162.84,1
188,1,1740,386,14995.02,1
112,2,1740,419,4320.96,1
34,1,1740,16,1633.22,1
69,1,1740,68,4256.5,1
62,1,1740,422,5297.77,1
190,2,1740,254,4083.85,1
17,2,1740,2,5161.85,1
10,2,1740,395,5545.2,1
199,2,1740,116,4703.6,1
76,1,1740,383,4875.68,1
106,2,1740,234,9611.98,1
179,1,1740,12,21059.63,1
111,2,1740,396,10078.44,1
43,1,1740,74,10589.74,1
173,2,1740,53,6579.73,1
183,2,1740,240,23969.94,1
53,2,1740,229,3635.55,1
42,1,1740,177,12777.09,1
116,2,1740,343,5859.58,1
30,2,1740,408,17965.17,1
66,1,1740,115,3051.27,1
35,2,1740,412,1793.43,1
195,2,1740,306,14363.61,1
104,2,1740,36,14184.62,1
73,1,1740,163,2068.1,1
48,1,1740,270,14992.14,1
33,1,1740,27,9169.9,1
135,5,1740,94,1797.28,1
184,3,1740,69,10199.72,1
196,3,1740,125,4478.12,1
78,5,1740,427,1818.43,1
20,5,1740,10,1997.42,1
88,3,1740,87,11291.45,1
39,3,1740,52,4182.55,1
22,3,1740,176,4171.08,1
79,4,1740,142,2581.24,1
37,5,1740,323,4496.08,1
152,3,1740,380,4052.34,1
67,5,1740,40,1678.4,1
192,3,1740,324,19049.82,1
97,3,1740,137,7795.87,1
120,5,1740,303,9841.55,1
122,4,1740,328,1580.93,1
74,4,1740,334,1984.86,1
137,4,1740,17,12079.93,1
4,5,1740,3,10498.14,1
110,3,1740,422,10081.19,1
160,4,1740,54,12717.71,1
40,4,1740,473,6637.9,1
121,3,1740,181,1707.51,1
149,5,1740,171,17351.46,1
90,5,1740,11,8180.52,1
189,5,1740,416,6686.45,1
36,3,1740,13,3334.71,1
156,3,1740,419,5960.95,1
11,3,1740,8,6907.06,1
89,3,1740,149,7338.25,1
185,3,1740,146,5560.16,1
169,3,1740,471,10260.88,1
15,3,1740,335,4543.46,1
168,5,1740,252,14688.97,1
56,4,1740,414,11613.92,1
198,3,1740,80,4695.24,1
59,5,1740,50,5383.27,1
6,5,1740,44,5171.52,1
178,4,1740,330,26470.39,1
64,5,1740,257,4420.97,1
146,5,1740,479,8654.24,1
58,4,1740,248,11131.02,1
140,3,1740,417,17017.5,1
109,3,1740,155,5362.41,1
151,5,1740,331,2148.44,1
139,4,1740,70,1901.47,1
197,5,1740,254,4262.23,1
130,5,1740,245,4507.96,1
2,3,1740,463,1668.94,1
131,3,1740,326,9628.82,1
200,5,1740,318,10631.74,1
85,3,1740,58,13282.6,1
119,5,1740,74,6850.11,1
9,3,1740,72,13083.56,1
38,5,1740,139,3434.05,1
7,5,1740,431,7232.49,1
65,3,1740,311,4416.36,1
123,5,1740,183,9786.13,1
163,4,1740,77,7949.62,1
125,3,1740,113,6151.17,1
32,7,1740,179,4685.89,1
49,7,1740,452,5494.44,1
129,8,1740,487,2563.54,1
157,7,1740,47,5212.74,1
113,6,1740,40,3485.08,1
105,8,1740,443,4312.41,1
81,8,1740,502,2085.85,1
80,6,1740,494,6300.52,1
194,6,1740,450,17772.11,1
21,8,1740,216,32140.55,1
170,7,1740,421,1501.57,1
177,8,1740,49,2693.82,1
50,8,1740,158,4895.71,1
158,7,1740,105,10828.52,1
107,8,1740,39,12459.79,1
93,7,1740,248,4714.7,1
134,8,1740,143,4112.61,1
108,7,1740,8,5846.38,1
51,7,1740,414,19858.51,1
86,7,1740,198,9471.15,1
77,8,1740,266,4478.94,1
83,8,1740,193,2054.45,1
63,7,1740,493,1611.95,1
31,8,1740,3,10845.54,1
180,8,1740,431,9388.55,1
44,8,1740,24,11039.32,1
68,8,1740,194,8647.36,1
187,8,1740,43,1919.34,1
193,7,1740,210,47140.17,1
1,6,1740,80,24016.37,1
95,7,1740,181,1503.93,1
127,8,1740,54,9377.5,1
27,8,1740,76,1964.01,1
117,8,1740,429,14711.11,1
164,6,1740,169,2797.97,1
142,8,1740,458,7065.11,1
145,6,1740,259,2018.86,1
186,7,1740,422,4534.61,1
14,7,1740,173,4179.6,1
126,8,1740,447,9045.12,1
132,8,1740,171,23183.39,1
72,8,1740,44,5516.3,1
54,6,1740,99,11842.55,1
102,7,1740,256,2085.17,1
191,6,1740,27,10975.3,1
41,6,1740,20,9126.75,1
136,8,1740,244,1934.41,1
98,6,1740,30,9236.3,1
143,7,1740,500,7940.47,1
144,7,1740,246,9404.21,1
114,10,1740,157,2980.47,1
70,9,1740,334,2275.93,1
161,10,1740,15,9036.53,1
133,10,1740,248,6929.36,1
16,10,1740,142,1730.3,1
182,9,1740,105,10576.13,1
165,10,1740,85,1633.96,1
138,9,1740,328,2100.03,1
115,10,1740,529,1563.7,1
153,10,1740,269,9165.94,1
99,9,1740,339,11242.59,1
60,10,1740,152,8032.48,1
3,9,1740,162,11855.47,1
92,9,1740,537,13395.64,1
71,9,1740,515,6517.74,1
23,9,1740,161,4402.95,1
75,9,1740,365,4728.61,1
13,10,1740,144,12055.68,1
84,10,1740,3,11781.26,1
87,10,1740,398,4978.8,1
47,10,1740,516,17411.38,1
12,9,1740,520,3036.49,1
103,9,1740,137,4676.59,1
45,9,1740,402,21831.14,1
8,9,1740,139,1825.1,1
159,9,1740,106,1936.92,1
150,10,1740,376,1890.5,1
167,9,1740,352,1508.68,1
24,9,1740,372,17816.8,1
96,10,1740,255,12765.11,1
25,10,1740,83,6499.03,1
166,10,1740,94,1705.92,1
162,9,1740,378,12854.21,1
154,10,1740,90,15345.03,1
18,10,1740,349,1897.85,1
101,9,1740,249,10694.08,1
57,10,1740,2,8651.9,1
100,10,1740,267,9985.22,1
61,9,1740,528,9245.98,1
52,9,1740,268,4116.83,1
147,2,1771,64,1559.94,1
124,2,1771,329,8102.77,1
175,1,1771,328,2532.51,1
171,1,1771,245,7882.7,1
148,2,1771,65,4404.59,1
5,2,1771,112,2226.66,1
128,1,1771,341,6157.04,1
82,2,1771,43,1585.51,1
28,1,1771,253,1594.02,1
46,1,1771,390,9880.16,1
91,2,1771,233,10931.47,1
176,2,1771,241,2005.49,1
172,1,1771,351,14218.28,1
155,1,1771,121,2002.57,1
19,2,1771,223,1778.26,1
94,1,1771,394,2505.1,1
26,2,1771,350,9162.46,1
55,2,1771,313,3215.53,1
29,1,1771,62,4128.44,1
181,1,1771,249,11082.75,1
118,1,1771,169,1741.33,1
174,1,1771,183,14734.1,1
141,1,1771,63,10162.84,1
188,1,1771,386,14995.02,1
112,2,1771,419,4320.96,1
34,1,1771,16,1633.22,1
69,1,1771,68,4256.5,1
62,1,1771,422,5297.77,1
190,2,1771,254,4083.85,1
17,2,1771,2,5161.85,1
10,2,1771,395,5545.2,1
199,2,1771,116,4703.6,1
76,1,1771,383,4875.68,1
106,2,1771,234,9611.98,1
179,1,1771,12,21059.63,1
111,2,1771,396,10078.44,1
43,1,1771,74,10589.74,1
173,2,1771,53,6579.73,1
183,2,1771,240,23969.94,1
53,2,1771,229,3635.55,1
42,1,1771,177,12777.09,1
116,2,1771,343,5859.58,1
30,2,1771,408,17965.17,1
66,1,1771,115,3051.27,1
35,2,1771,412,1793.43,1
195,2,1771,306,14363.61,1
104,2,1771,36,14184.62,1
73,1,1771,163,2068.1,1
48,1,1771,270,14992.14,1
33,1,1771,27,9169.9,1
135,5,1771,94,1797.28,1
184,3,1771,69,10199.72,1
196,3,1771,125,4478.12,1
78,5,1771,427,1818.43,1
20,5,1771,10,1997.42,1
88,3,1771,87,11291.45,1
39,3,1771,52,4182.55,1
22,3,1771,176,4171.08,1
79,4,1771,142,2581.24,1
37,5,1771,323,4496.08,1
152,3,1771,380,4052.34,1
67,5,1771,40,1678.4,1
192,3,1771,324,19049.82,1
97,3,1771,137,7795.87,1
120,5,1771,303,9841.55,1
122,4,1771,328,1580.93,1
74,4,1771,334,1984.86,1
137,4,1771,17,12079.93,1
4,5,1771,3,10498.14,1
110,3,1771,422,10081.19,1
160,4,1771,54,12717.71,1
40,4,1771,473,6637.9,1
121,3,1771,181,1707.51,1
149,5,1771,171,17351.46,1
90,5,1771,11,8180.52,1
189,5,1771,416,6686.45,1
36,3,1771,13,3334.71,1
156,3,1771,419,5960.95,1
11,3,1771,8,6907.06,1
89,3,1771,149,7338.25,1
185,3,1771,146,5560.16,1
169,3,1771,471,10260.88,1
15,3,1771,335,4543.46,1
168,5,1771,252,14688.97,1
56,4,1771,414,11613.92,1
198,3,1771,80,4695.24,1
59,5,1771,50,5383.27,1
6,5,1771,44,5171.52,1
178,4,1771,330,26470.39,1
64,5,1771,257,4420.97,1
146,5,1771,479,8654.24,1
58,4,1771,248,11131.02,1
140,3,1771,417,17017.5,1
109,3,1771,155,5362.41,1
151,5,1771,331,2148.44,1
139,4,1771,70,1901.47,1
197,5,1771,254,4262.23,1
130,5,1771,245,4507.96,1
2,3,1771,463,1668.94,1
131,3,1771,326,9628.82,1
200,5,1771,318,10631.74,1
85,3,1771,58,13282.6,1
119,5,1771,74,6850.11,1
9,3,1771,72,13083.56,1
38,5,1771,139,3434.05,1
7,5,1771,431,7232.49,1
65,3,1771,311,4416.36,1
123,5,1771,183,9786.13,1
163,4,1771,77,7949.62,1
125,3,1771,113,6151.17,1
32,7,1771,179,4685.89,1
49,7,1771,452,5494.44,1
129,8,1771,487,2563.54,1
157,7,1771,47,5212.74,1
113,6,1771,40,3485.08,1
105,8,1771,443,4312.41,1
81,8,1771,502,2085.85,1
80,6,1771,494,6300.52,1
194,6,1771,450,17772.11,1
21,8,1771,216,32140.55,1
170,7,1771,421,1501.57,1
177,8,1771,49,2693.82,1
50,8,1771,158,4895.71,1
